plot_id,year,species_id,status_id,dbh_class,count
1870-T2-0400,1991,CORYL,A,0.5,7
1870-T2-0400,1991,CORYL,A,2.5,1
1870-T2-0400,1991,PGL,A,0.5,1
1870-T2-0400,1991,PGL,A,7.5,1
1870-T2-0400,1991,PGL,A,12.5,1
1870-T2-0400,1991,PGL,A,17.5,1
1870-T2-0400,1991,PGL,A,27.5,1
1870-T2-0400,1991,PTR,A,7.5,5
1870-T2-0400,1991,PTR,A,12.5,6
1870-T2-0400,1991,PTR,A,17.5,2
1870-T2-0400,1991,PTR,A,22.5,2
1870-T3-0500,1991,ABA,D,7.5,3
1870-T3-0500,1991,ABA,D,12.5,1
1870-T3-0500,1991,ABA,D,17.5,5
1870-T3-0500,1991,PMA,D,12.5,1
1870-T3-0500,1991,PTR,D,7.5,1
1870-T3-0500,1991,PTR,D,17.5,2
1870-T3-0500,1991,PMA,DCS,27.5,1
1870-T3-0500,1991,ABA,A,0.5,4
1870-T3-0500,1991,ABA,A,2.5,3
1870-T3-0500,1991,ABA,A,7.5,4
1870-T3-0500,1991,ASP,A,0.5,10
1870-T3-0500,1991,ASP,A,2.5,12
1870-T3-0500,1991,BPA,A,7.5,1
1870-T3-0500,1991,BPA,A,12.5,1
1870-T3-0500,1991,BPA,A,17.5,2
1870-T3-0500,1991,BPA,A,22.5,2
1870-T3-0500,1991,BPA,A,27.5,1
1870-T3-0500,1991,CORYL,A,0.5,4
1870-T3-0500,1991,PGL,A,12.5,1
1870-T3-0500,1991,PGL,A,22.5,1
1870-T3-0500,1991,PMA,A,17.5,1
1870-T3-0500,1991,PTR,A,0.5,1
1870-T3-0500,1991,PTR,A,7.5,2
1870-T3-0500,1991,PTR,A,12.5,2
1870-T3-0500,1991,PTR,A,27.5,3
1870-T3-0500,1991,PTR,A,32.5,1
1870-T3-0650,1991,ABA,D,7.5,1
1870-T3-0650,1991,ABA,D,12.5,4
1870-T3-0650,1991,ABA,D,17.5,1
1870-T3-0650,1991,BPA,D,12.5,7
1870-T3-0650,1991,BPA,D,17.5,4
1870-T3-0650,1991,BPA,D,22.5,1
1870-T3-0650,1991,PMA,D,7.5,1
1870-T3-0650,1991,PMA,D,12.5,3
1870-T3-0650,1991,PMA,D,17.5,1
1870-T3-0650,1991,PTR,D,7.5,1
1870-T3-0650,1991,PTR,D,22.5,3
1870-T3-0650,1991,BPA,DCS,17.5,1
1870-T3-0650,1991,ABA,A,0.5,17
1870-T3-0650,1991,ABA,A,2.5,14
1870-T3-0650,1991,ABA,A,7.5,12
1870-T3-0650,1991,ABA,A,12.5,2
1870-T3-0650,1991,ASP,A,0.5,1
1870-T3-0650,1991,BPA,A,12.5,4
1870-T3-0650,1991,BPA,A,17.5,7
1870-T3-0650,1991,BPA,A,22.5,3
1870-T3-0650,1991,PGL,A,22.5,5
1870-T3-0650,1991,PGL,A,32.5,1
1870-T3-0650,1991,PMA,A,12.5,1
1870-T3-0650,1991,PMA,A,17.5,2
1870-T3-0650,1991,PMA,A,22.5,2
1870-T3-0650,1991,PMA,A,27.5,1
1870-T3-0650,1991,PTR,A,7.5,2
1870-T3-0650,1991,PTR,A,27.5,2
1870-T4-0500,1991,ABA,D,0.5,1
1870-T4-0500,1991,ABA,D,2.5,12
1870-T4-0500,1991,ABA,D,7.5,25
1870-T4-0500,1991,ABA,D,12.5,3
1870-T4-0500,1991,ABA,D,17.5,4
1870-T4-0500,1991,BPA,D,7.5,1
1870-T4-0500,1991,BPA,D,12.5,4
1870-T4-0500,1991,BPA,D,17.5,2
1870-T4-0500,1991,BPA,D,22.5,1
1870-T4-0500,1991,PGL,D,12.5,1
1870-T4-0500,1991,PTR,D,22.5,1
1870-T4-0500,1991,PTR,D,32.5,1
1870-T4-0500,1991,ABA,A,0.5,19
1870-T4-0500,1991,ABA,A,2.5,17
1870-T4-0500,1991,ABA,A,7.5,6
1870-T4-0500,1991,ASP,A,0.5,15
1870-T4-0500,1991,ASP,A,2.5,55
1870-T4-0500,1991,BPA,A,7.5,2
1870-T4-0500,1991,BPA,A,17.5,2
1870-T4-0500,1991,BPA,A,22.5,2
1870-T4-0500,1991,CORYL,A,0.5,2
1870-T4-0500,1991,CORYL,A,2.5,2
1870-T4-0500,1991,PGL,A,0.5,2
1870-T4-0500,1991,PGL,A,12.5,2
1870-T4-0500,1991,PGL,A,17.5,1
1870-T4-0500,1991,PGL,A,32.5,1
1870-T4-0500,1991,PMA,A,12.5,1
1870-T4-0500,1991,PMA,A,17.5,2
1870-T4-0500,1991,PTR,A,7.5,1
1870-T4-0500,1991,PTR,A,12.5,1
1870-T4-0500,1991,SORBU,A,0.5,2
1870-T4-0500,1991,SORBU,A,2.5,4
1870-T4-0550,1991,ABA,D,2.5,1
1870-T4-0550,1991,ABA,D,7.5,3
1870-T4-0550,1991,ABA,D,12.5,4
1870-T4-0550,1991,ABA,D,17.5,11
1870-T4-0550,1991,ABA,D,22.5,2
1870-T4-0550,1991,ABA,A,0.5,5
1870-T4-0550,1991,ABA,A,2.5,15
1870-T4-0550,1991,ABA,A,7.5,1
1870-T4-0550,1991,ABA,A,12.5,3
1870-T4-0550,1991,ASP,A,0.5,29
1870-T4-0550,1991,ASP,A,2.5,56
1870-T4-0550,1991,ASP,A,7.5,1
1870-T4-0550,1991,BPA,A,17.5,1
1870-T4-0550,1991,BPA,A,22.5,1
1870-T4-0550,1991,CORYL,A,0.5,43
1870-T4-0550,1991,CORYL,A,2.5,42
1870-T4-0550,1991,PGL,A,0.5,2
1870-T4-0550,1991,PGL,A,2.5,1
1870-T4-0550,1991,PGL,A,27.5,1
1870-T4-0550,1991,SORBU,A,0.5,1
1870-T5-0650,1991,ABA,D,7.5,5
1870-T5-0650,1991,ABA,D,12.5,2
1870-T5-0650,1991,ABA,D,17.5,1
1870-T5-0650,1991,BPA,D,12.5,2
1870-T5-0650,1991,BPA,D,17.5,1
1870-T5-0650,1991,PTR,D,7.5,1
1870-T5-0650,1991,PTR,D,12.5,1
1870-T5-0650,1991,ABA,A,2.5,1
1870-T5-0650,1991,ABA,A,7.5,6
1870-T5-0650,1991,ASP,A,0.5,17
1870-T5-0650,1991,ASP,A,2.5,30
1870-T5-0650,1991,BPA,A,2.5,1
1870-T5-0650,1991,BPA,A,7.5,2
1870-T5-0650,1991,BPA,A,12.5,2
1870-T5-0650,1991,BPA,A,22.5,1
1870-T5-0650,1991,BPA,A,27.5,1
1870-T5-0650,1991,CORYL,A,0.5,3
1870-T5-0650,1991,CORYL,A,2.5,2
1870-T5-0650,1991,PGL,A,7.5,2
1870-T5-0650,1991,PGL,A,12.5,3
1870-T5-0650,1991,PGL,A,22.5,2
1870-T5-0650,1991,PGL,A,27.5,3
1870-T5-0650,1991,PMA,A,12.5,1
1870-T5-0650,1991,PMA,A,17.5,2
1870-T5-0650,1991,PMA,A,22.5,3
1870-T5-0650,1991,PMA,A,27.5,1
1870-T5-0650,1991,PTR,A,12.5,1
1870-T5-0650,1991,PTR,A,32.5,1
1870-T5-0650,1991,PTR,A,42.5,1
1870-T6-0150,1991,ABA,D,2.5,1
1870-T6-0150,1991,ABA,D,7.5,12
1870-T6-0150,1991,ABA,D,12.5,6
1870-T6-0150,1991,ABA,D,17.5,1
1870-T6-0150,1991,BPA,D,2.5,1
1870-T6-0150,1991,BPA,D,12.5,2
1870-T6-0150,1991,BPA,D,17.5,2
1870-T6-0150,1991,PTR,D,32.5,1
1870-T6-0150,1991,PTR,DCS,17.5,1
1870-T6-0150,1991,ABA,A,0.5,1
1870-T6-0150,1991,ABA,A,2.5,1
1870-T6-0150,1991,ABA,A,7.5,10
1870-T6-0150,1991,ABA,A,12.5,4
1870-T6-0150,1991,ABA,A,17.5,1
1870-T6-0150,1991,ASP,A,0.5,4
1870-T6-0150,1991,ASP,A,2.5,43
1870-T6-0150,1991,BPA,A,7.5,3
1870-T6-0150,1991,BPA,A,12.5,2
1870-T6-0150,1991,BPA,A,17.5,1
1870-T6-0150,1991,BPA,A,22.5,2
1870-T6-0150,1991,CORYL,A,0.5,1
1870-T6-0150,1991,CORYL,A,2.5,17
1870-T6-0150,1991,PGL,A,2.5,1
1870-T6-0150,1991,PGL,A,7.5,2
1870-T6-0150,1991,PGL,A,12.5,2
1870-T6-0150,1991,PGL,A,32.5,1
1870-T6-0150,1991,PPE,A,7.5,1
1870-T6-0150,1991,PTR,A,2.5,1
1870-T6-0150,1991,PTR,A,7.5,3
1870-T6-0150,1991,PTR,A,12.5,4
1870-T6-0150,1991,PTR,A,37.5,1
1870-T6-0150,1991,PTR,A,42.5,1
1870-T6-0200,1991,ABA,D,0.5,3
1870-T6-0200,1991,ABA,D,2.5,2
1870-T6-0200,1991,ABA,D,7.5,6
1870-T6-0200,1991,ABA,D,12.5,4
1870-T6-0200,1991,ABA,D,17.5,2
1870-T6-0200,1991,BPA,D,7.5,3
1870-T6-0200,1991,BPA,D,12.5,3
1870-T6-0200,1991,BPA,D,17.5,2
1870-T6-0200,1991,BPA,D,22.5,1
1870-T6-0200,1991,PGL,D,12.5,1
1870-T6-0200,1991,PGL,D,32.5,1
1870-T6-0200,1991,PTR,D,7.5,1
1870-T6-0200,1991,ABA,A,2.5,2
1870-T6-0200,1991,ABA,A,7.5,3
1870-T6-0200,1991,ABA,A,12.5,2
1870-T6-0200,1991,ALN,A,0.5,4
1870-T6-0200,1991,ALN,A,2.5,2
1870-T6-0200,1991,ASP,A,0.5,23
1870-T6-0200,1991,ASP,A,2.5,24
1870-T6-0200,1991,ASP,A,7.5,2
1870-T6-0200,1991,BPA,A,7.5,4
1870-T6-0200,1991,BPA,A,12.5,2
1870-T6-0200,1991,BPA,A,17.5,1
1870-T6-0200,1991,CORYL,A,0.5,19
1870-T6-0200,1991,CORYL,A,2.5,1
1870-T6-0200,1991,PGL,A,22.5,1
1870-T6-0200,1991,PGL,A,32.5,1
1870-T6-0200,1991,PMA,A,17.5,1
1870-T6-0200,1991,PTR,A,7.5,7
1870-T6-0200,1991,PTR,A,12.5,7
1870-T6-0200,1991,PTR,A,17.5,4
1870-T6-0200,1991,PTR,A,22.5,3
1870-T6-0250,1991,ABA,D,17.5,2
1870-T6-0250,1991,ABA,D,22.5,1
1870-T6-0250,1991,BPA,D,2.5,1
1870-T6-0250,1991,BPA,D,7.5,2
1870-T6-0250,1991,BPA,D,12.5,1
1870-T6-0250,1991,BPA,D,17.5,2
1870-T6-0250,1991,PGL,D,7.5,1
1870-T6-0250,1991,PGL,D,32.5,1
1870-T6-0250,1991,PTR,D,7.5,11
1870-T6-0250,1991,PTR,D,12.5,3
1870-T6-0250,1991,PTR,D,17.5,2
1870-T6-0250,1991,PTR,D,32.5,1
1870-T6-0250,1991,BPA,DCS,17.5,1
1870-T6-0250,1991,BPA,DCS,22.5,1
1870-T6-0250,1991,PTR,DCS,22.5,4
1870-T6-0250,1991,PTR,DCS,27.5,2
1870-T6-0250,1991,PTR,DCS,37.5,1
1870-T6-0250,1991,ABA,A,7.5,5
1870-T6-0250,1991,ABA,A,12.5,1
1870-T6-0250,1991,ASP,A,0.5,21
1870-T6-0250,1991,ASP,A,2.5,40
1870-T6-0250,1991,BPA,A,7.5,9
1870-T6-0250,1991,BPA,A,12.5,2
1870-T6-0250,1991,CORYL,A,0.5,12
1870-T6-0250,1991,CORYL,A,2.5,6
1870-T6-0250,1991,PGL,A,12.5,1
1870-T6-0250,1991,PGL,A,22.5,2
1870-T6-0250,1991,PGL,A,32.5,1
1870-T6-0250,1991,PMA,A,0.5,1
1870-T6-0250,1991,PMA,A,7.5,1
1870-T6-0250,1991,PMA,A,12.5,1
1870-T6-0250,1991,PTR,A,7.5,4
1870-T6-0250,1991,PTR,A,12.5,7
1870-T6-0250,1991,PTR,A,17.5,6
1870-T6-0300,1991,ABA,D,2.5,1
1870-T6-0300,1991,ABA,D,7.5,10
1870-T6-0300,1991,ABA,D,12.5,5
1870-T6-0300,1991,BPA,D,7.5,4
1870-T6-0300,1991,PGL,D,32.5,1
1870-T6-0300,1991,PTR,D,7.5,6
1870-T6-0300,1991,PTR,D,12.5,1
1870-T6-0300,1991,PTR,D,17.5,2
1870-T6-0300,1991,PTR,D,22.5,3
1870-T6-0300,1991,PGL,DCS,22.5,1
1870-T6-0300,1991,PTR,DCS,12.5,1
1870-T6-0300,1991,ABA,A,2.5,3
1870-T6-0300,1991,ABA,A,7.5,12
1870-T6-0300,1991,ABA,A,12.5,11
1870-T6-0300,1991,ABA,A,17.5,1
1870-T6-0300,1991,ABA,A,27.5,1
1870-T6-0300,1991,AMEL,A,2.5,1
1870-T6-0300,1991,ASP,A,0.5,38
1870-T6-0300,1991,ASP,A,2.5,27
1870-T6-0300,1991,BPA,A,7.5,7
1870-T6-0300,1991,BPA,A,12.5,2
1870-T6-0300,1991,CORYL,A,0.5,18
1870-T6-0300,1991,CORYL,A,2.5,10
1870-T6-0300,1991,PGL,A,2.5,1
1870-T6-0300,1991,PGL,A,17.5,2
1870-T6-0300,1991,PGL,A,22.5,1
1870-T6-0300,1991,PTR,A,7.5,10
1870-T6-0300,1991,PTR,A,12.5,12
1870-T6-0300,1991,PTR,A,17.5,12
1870-T6-0300,1991,PTR,A,22.5,2
1870-T6-0300,1991,PTR,A,37.5,1
1870-T6-0350,1991,ABA,D,7.5,1
1870-T6-0350,1991,BPA,D,2.5,1
1870-T6-0350,1991,BPA,D,12.5,2
1870-T6-0350,1991,BPA,D,22.5,1
1870-T6-0350,1991,BPA,D,32.5,1
1870-T6-0350,1991,PGL,D,17.5,1
1870-T6-0350,1991,PTR,D,7.5,12
1870-T6-0350,1991,PTR,D,12.5,7
1870-T6-0350,1991,PGL,DCS,27.5,1
1870-T6-0350,1991,ABA,A,7.5,4
1870-T6-0350,1991,ABA,A,12.5,1
1870-T6-0350,1991,ABA,A,17.5,1
1870-T6-0350,1991,ASP,A,0.5,37
1870-T6-0350,1991,ASP,A,2.5,16
1870-T6-0350,1991,BPA,A,2.5,1
1870-T6-0350,1991,BPA,A,7.5,8
1870-T6-0350,1991,BPA,A,12.5,1
1870-T6-0350,1991,BPA,A,17.5,1
1870-T6-0350,1991,BPA,A,27.5,1
1870-T6-0350,1991,CORYL,A,0.5,3
1870-T6-0350,1991,PGL,A,7.5,1
1870-T6-0350,1991,PGL,A,12.5,3
1870-T6-0350,1991,PGL,A,17.5,2
1870-T6-0350,1991,PTR,A,7.5,3
1870-T6-0350,1991,PTR,A,12.5,16
1870-T6-0350,1991,PTR,A,17.5,8
1870-T6-0350,1991,PTR,A,22.5,5
1916-T1-1000,1991,ABA,D,2.5,1
1916-T1-1000,1991,ABA,D,7.5,3
1916-T1-1000,1991,ABA,D,12.5,7
1916-T1-1000,1991,BPA,D,7.5,4
1916-T1-1000,1991,BPA,D,12.5,1
1916-T1-1000,1991,PGL,D,12.5,1
1916-T1-1000,1991,PTR,D,12.5,1
1916-T1-1000,1991,PTR,D,17.5,2
1916-T1-1000,1991,PTR,D,32.5,1
1916-T1-1000,1991,ABA,A,0.5,5
1916-T1-1000,1991,ABA,A,2.5,11
1916-T1-1000,1991,ABA,A,7.5,7
1916-T1-1000,1991,ABA,A,12.5,8
1916-T1-1000,1991,ABA,A,27.5,1
1916-T1-1000,1991,ASP,A,0.5,7
1916-T1-1000,1991,PGL,A,0.5,1
1916-T1-1000,1991,PGL,A,2.5,2
1916-T1-1000,1991,PGL,A,7.5,2
1916-T1-1000,1991,PGL,A,12.5,1
1916-T1-1000,1991,PGL,A,22.5,1
1916-T1-1000,1991,PTR,A,27.5,2
1916-T1-1000,1991,PTR,A,32.5,4
1916-T1-1000,1991,PTR,A,37.5,3
1916-T1-1000,1991,PTR,A,42.5,3
1916-T1-1000,1991,TOC,A,12.5,2
1916-T2-0050,1991,ABA,D,7.5,10
1916-T2-0050,1991,ABA,D,12.5,3
1916-T2-0050,1991,ABA,D,17.5,3
1916-T2-0050,1991,ABA,D,22.5,1
1916-T2-0050,1991,BPA,D,7.5,3
1916-T2-0050,1991,SALIX,D,12.5,5
1916-T2-0050,1991,SALIX,D,17.5,1
1916-T2-0050,1991,TOC,DCS,32.5,2
1916-T2-0050,1991,ABA,A,0.5,6
1916-T2-0050,1991,ABA,A,2.5,5
1916-T2-0050,1991,ABA,A,7.5,15
1916-T2-0050,1991,ABA,A,12.5,5
1916-T2-0050,1991,ASP,A,0.5,30
1916-T2-0050,1991,ASP,A,2.5,14
1916-T2-0050,1991,BPA,A,7.5,6
1916-T2-0050,1991,BPA,A,12.5,5
1916-T2-0050,1991,BPA,A,17.5,11
1916-T2-0050,1991,BPA,A,22.5,2
1916-T2-0050,1991,PTR,A,0.5,1
1916-T2-0050,1991,PTR,A,2.5,1
1916-T2-0050,1991,SALIX,A,12.5,1
1916-T2-0050,1991,SALIX,A,17.5,2
1919-T0-0950,1991,ABA,D,7.5,2
1919-T0-0950,1991,BPA,D,2.5,3
1919-T0-0950,1991,BPA,D,7.5,3
1919-T0-0950,1991,BPA,D,12.5,1
1919-T0-0950,1991,BPA,D,22.5,1
1919-T0-0950,1991,PTR,D,2.5,1
1919-T0-0950,1991,PTR,D,12.5,1
1919-T0-0950,1991,BPA,DCS,17.5,1
1919-T0-0950,1991,ABA,A,0.5,22
1919-T0-0950,1991,ABA,A,2.5,25
1919-T0-0950,1991,ABA,A,7.5,1
1919-T0-0950,1991,ABA,A,12.5,2
1919-T0-0950,1991,ALN,A,0.5,11
1919-T0-0950,1991,ALN,A,2.5,18
1919-T0-0950,1991,ASP,A,0.5,11
1919-T0-0950,1991,ASP,A,2.5,4
1919-T0-0950,1991,BPA,A,7.5,13
1919-T0-0950,1991,BPA,A,12.5,15
1919-T0-0950,1991,BPA,A,17.5,11
1919-T0-0950,1991,NEMOP,A,0.5,1
1919-T0-0950,1991,PGL,A,7.5,2
1919-T0-0950,1991,PTR,A,12.5,1
1919-T0-0950,1991,PTR,A,22.5,1
1919-T0-1050,1991,ABA,D,7.5,1
1919-T0-1050,1991,BPA,D,7.5,2
1919-T0-1050,1991,PTR,D,7.5,1
1919-T0-1050,1991,PTR,D,12.5,1
1919-T0-1050,1991,ABA,A,0.5,5
1919-T0-1050,1991,ABA,A,2.5,8
1919-T0-1050,1991,ABA,A,7.5,32
1919-T0-1050,1991,ABA,A,12.5,6
1919-T0-1050,1991,ALN,A,0.5,3
1919-T0-1050,1991,ALN,A,2.5,4
1919-T0-1050,1991,ASP,A,0.5,23
1919-T0-1050,1991,ASP,A,2.5,9
1919-T0-1050,1991,BPA,A,2.5,2
1919-T0-1050,1991,BPA,A,7.5,6
1919-T0-1050,1991,BPA,A,12.5,6
1919-T0-1050,1991,BPA,A,17.5,1
1919-T0-1050,1991,CORYL,A,0.5,15
1919-T0-1050,1991,CORYL,A,2.5,6
1919-T0-1050,1991,PMA,A,0.5,2
1919-T0-1050,1991,PMA,A,7.5,1
1919-T0-1050,1991,PMA,A,12.5,1
1919-T0-1050,1991,PPE,A,7.5,1
1919-T0-1050,1991,PTR,A,7.5,2
1919-T0-1050,1991,PTR,A,12.5,1
1919-T0-1050,1991,PTR,A,17.5,2
1919-T0-1050,1991,SALIX,A,2.5,1
1919-T0-1100,1991,ABA,D,12.5,2
1919-T0-1100,1991,ABA,D,22.5,1
1919-T0-1100,1991,PTR,D,22.5,1
1919-T0-1100,1991,PTR,D,27.5,3
1919-T0-1100,1991,PTR,D,32.5,2
1919-T0-1100,1991,PTR,D,37.5,1
1919-T0-1100,1991,PGL,DCS,22.5,1
1919-T0-1100,1991,PGL,DCS,27.5,1
1919-T0-1100,1991,ABA,A,0.5,1
1919-T0-1100,1991,ABA,A,2.5,2
1919-T0-1100,1991,ABA,A,7.5,2
1919-T0-1100,1991,ABA,A,12.5,2
1919-T0-1100,1991,ABA,A,22.5,1
1919-T0-1100,1991,ALN,A,7.5,1
1919-T0-1100,1991,ASP,A,0.5,12
1919-T0-1100,1991,ASP,A,2.5,12
1919-T0-1100,1991,ASP,A,7.5,1
1919-T0-1100,1991,BPA,A,2.5,1
1919-T0-1100,1991,BPA,A,7.5,3
1919-T0-1100,1991,BPA,A,12.5,4
1919-T0-1100,1991,BPA,A,17.5,5
1919-T0-1100,1991,CORYL,A,0.5,10
1919-T0-1100,1991,CORYL,A,2.5,1
1919-T0-1100,1991,PGL,A,7.5,1
1919-T0-1100,1991,PTR,A,12.5,1
1919-T0-1100,1991,PTR,A,17.5,1
1919-T1-0000,1991,ABA,D,2.5,1
1919-T1-0000,1991,ABA,D,12.5,4
1919-T1-0000,1991,ABA,D,17.5,2
1919-T1-0000,1991,BPA,D,7.5,2
1919-T1-0000,1991,BPA,D,12.5,1
1919-T1-0000,1991,PTR,D,12.5,1
1919-T1-0000,1991,PTR,D,17.5,1
1919-T1-0000,1991,PTR,D,22.5,1
1919-T1-0000,1991,PTR,DCS,37.5,1
1919-T1-0000,1991,ABA,A,0.5,1
1919-T1-0000,1991,ABA,A,2.5,1
1919-T1-0000,1991,ABA,A,7.5,2
1919-T1-0000,1991,ABA,A,12.5,1
1919-T1-0000,1991,ASP,A,0.5,51
1919-T1-0000,1991,ASP,A,2.5,25
1919-T1-0000,1991,BPA,A,7.5,4
1919-T1-0000,1991,BPA,A,12.5,3
1919-T1-0000,1991,BPA,A,17.5,3
1919-T1-0000,1991,CORYL,A,0.5,2
1919-T1-0000,1991,PGL,A,0.5,1
1919-T1-0000,1991,PGL,A,7.5,3
1919-T1-0000,1991,PTR,A,7.5,1
1919-T1-0000,1991,PTR,A,12.5,2
1919-T1-0000,1991,PTR,A,17.5,5
1919-T1-0000,1991,PTR,A,22.5,8
1919-T1-0000,1991,PTR,A,32.5,1
1919-T1-0050,1991,ABA,D,0.5,1
1919-T1-0050,1991,ABA,D,2.5,1
1919-T1-0050,1991,ABA,D,7.5,2
1919-T1-0050,1991,ABA,D,12.5,6
1919-T1-0050,1991,ABA,D,17.5,3
1919-T1-0050,1991,ABA,D,22.5,1
1919-T1-0050,1991,BPA,D,7.5,1
1919-T1-0050,1991,BPA,D,17.5,1
1919-T1-0050,1991,PGL,D,7.5,1
1919-T1-0050,1991,PTR,D,7.5,3
1919-T1-0050,1991,PTR,D,12.5,5
1919-T1-0050,1991,PTR,D,17.5,1
1919-T1-0050,1991,PTR,D,22.5,6
1919-T1-0050,1991,PTR,D,27.5,1
1919-T1-0050,1991,ABA,A,0.5,16
1919-T1-0050,1991,ABA,A,2.5,14
1919-T1-0050,1991,ABA,A,7.5,6
1919-T1-0050,1991,ABA,A,12.5,4
1919-T1-0050,1991,ABA,A,17.5,1
1919-T1-0050,1991,AMEL,A,0.5,1
1919-T1-0050,1991,AMEL,A,2.5,1
1919-T1-0050,1991,ASP,A,0.5,16
1919-T1-0050,1991,ASP,A,2.5,32
1919-T1-0050,1991,BPA,A,2.5,2
1919-T1-0050,1991,BPA,A,7.5,5
1919-T1-0050,1991,BPA,A,12.5,1
1919-T1-0050,1991,BPA,A,17.5,1
1919-T1-0050,1991,PGL,A,2.5,3
1919-T1-0050,1991,PGL,A,7.5,1
1919-T1-0050,1991,PGL,A,12.5,1
1919-T1-0050,1991,PGL,A,17.5,2
1919-T1-0050,1991,PGL,A,27.5,1
1919-T1-0050,1991,PTR,A,7.5,1
1919-T1-0050,1991,PTR,A,12.5,4
1919-T1-0050,1991,PTR,A,17.5,3
1919-T1-0050,1991,PTR,A,22.5,2
1919-T1-0050,1991,PTR,A,27.5,2
1919-T1-0050,1991,PTR,A,37.5,1
1919-T1-0050,1991,PTR,A,42.5,1
1919-T1-0100,1991,BPA,D,7.5,1
1919-T1-0100,1991,BPA,D,17.5,1
1919-T1-0100,1991,PTR,D,12.5,2
1919-T1-0100,1991,PTR,D,17.5,3
1919-T1-0100,1991,ABA,A,7.5,1
1919-T1-0100,1991,AMEL,A,2.5,6
1919-T1-0100,1991,ASP,A,0.5,16
1919-T1-0100,1991,ASP,A,2.5,19
1919-T1-0100,1991,BPA,A,7.5,10
1919-T1-0100,1991,BPA,A,12.5,15
1919-T1-0100,1991,BPA,A,17.5,1
1919-T1-0100,1991,CORYL,A,0.5,26
1919-T1-0100,1991,CORYL,A,2.5,21
1919-T1-0100,1991,PGL,A,12.5,1
1919-T1-0100,1991,PTR,A,12.5,1
1919-T1-0100,1991,PTR,A,17.5,1
1919-T1-0100,1991,PTR,A,22.5,3
1919-T1-0100,1991,PTR,A,27.5,1
1919-T1-0100,1991,SALIX,A,2.5,2
1919-T1-0150,1991,BPA,D,7.5,1
1919-T1-0150,1991,PTR,D,7.5,2
1919-T1-0150,1991,ABA,A,7.5,5
1919-T1-0150,1991,ABA,A,12.5,2
1919-T1-0150,1991,AMEL,A,0.5,6
1919-T1-0150,1991,ARU,A,0.5,2
1919-T1-0150,1991,BPA,A,0.5,6
1919-T1-0150,1991,BPA,A,2.5,3
1919-T1-0150,1991,BPA,A,7.5,9
1919-T1-0150,1991,BPA,A,12.5,1
1919-T1-0150,1991,PGL,A,0.5,1
1919-T1-0150,1991,PGL,A,2.5,1
1919-T1-0150,1991,PGL,A,7.5,1
1919-T1-0150,1991,PGL,A,12.5,1
1919-T1-0150,1991,PPE,A,0.5,3
1919-T1-0150,1991,PPE,A,2.5,1
1919-T1-0150,1991,PTR,A,0.5,2
1919-T1-0150,1991,PTR,A,2.5,5
1919-T1-0150,1991,PTR,A,7.5,2
1919-T1-0150,1991,TOC,A,17.5,1
1919-T1-0200,1991,BPA,D,2.5,1
1919-T1-0200,1991,PBA,D,7.5,1
1919-T1-0200,1991,PTR,D,2.5,1
1919-T1-0200,1991,ABA,A,0.5,4
1919-T1-0200,1991,ABA,A,2.5,7
1919-T1-0200,1991,ABA,A,7.5,2
1919-T1-0200,1991,ABA,A,12.5,1
1919-T1-0200,1991,ALN,A,0.5,3
1919-T1-0200,1991,ALN,A,2.5,19
1919-T1-0200,1991,AMEL,A,0.5,9
1919-T1-0200,1991,AMEL,A,2.5,6
1919-T1-0200,1991,BPA,A,0.5,3
1919-T1-0200,1991,BPA,A,2.5,2
1919-T1-0200,1991,BPA,A,7.5,2
1919-T1-0200,1991,PBA,A,2.5,3
1919-T1-0200,1991,PBA,A,7.5,8
1919-T1-0200,1991,PBA,A,12.5,2
1919-T1-0200,1991,PBA,A,17.5,4
1919-T1-0200,1991,PTR,A,0.5,1
1919-T1-0200,1991,TOC,A,0.5,2
1919-T1-0200,1991,TOC,A,2.5,1
1919-T1-0200,1991,TOC,A,7.5,2
1919-T1-0200,1991,TOC,A,12.5,3
1919-T1-0250,1991,AMEL,A,0.5,2
1919-T1-0250,1991,BPA,A,0.5,3
1919-T1-0250,1991,PBA,A,7.5,4
1919-T1-0250,1991,PBA,A,12.5,1
1919-T1-0250,1991,PBA,A,17.5,3
1919-T1-0300,1991,ABA,D,7.5,1
1919-T1-0300,1991,ABA,D,12.5,1
1919-T1-0300,1991,ARU,D,2.5,1
1919-T1-0300,1991,BPA,D,2.5,1
1919-T1-0300,1991,BPA,D,7.5,8
1919-T1-0300,1991,BPA,D,12.5,3
1919-T1-0300,1991,PBA,D,17.5,1
1919-T1-0300,1991,PTR,D,7.5,1
1919-T1-0300,1991,PTR,D,12.5,1
1919-T1-0300,1991,ABA,A,0.5,11
1919-T1-0300,1991,ABA,A,2.5,5
1919-T1-0300,1991,ABA,A,7.5,5
1919-T1-0300,1991,AMEL,A,0.5,32
1919-T1-0300,1991,AMEL,A,2.5,12
1919-T1-0300,1991,ARU,A,7.5,1
1919-T1-0300,1991,ARU,A,12.5,1
1919-T1-0300,1991,BPA,A,0.5,2
1919-T1-0300,1991,BPA,A,2.5,6
1919-T1-0300,1991,BPA,A,7.5,15
1919-T1-0300,1991,BPA,A,12.5,4
1919-T1-0300,1991,BPA,A,17.5,3
1919-T1-0300,1991,PBA,A,22.5,1
1919-T1-0300,1991,PGL,A,12.5,1
